study_stage,panel_year,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
year_2026_m5_m8,2026,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,efficiency_panel_case,issue,22886,I_kwDOOYsS4c8AAAABCaAJFQ,https://github.com/openai/codex/issues/22886,open,open,2026-05-15T19:29:52Z,2026-05-15T19:47:58Z,,,LawCodeAi,User,NONE,human_account,,no,,0,agent|bug,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,efficiency_panel_case,pull_request,29026,PR_kwDOOYsS4c7oMs80,https://github.com/openai/codex/pull/29026,closed,closed_unmerged,2026-06-19T02:11:13Z,2026-06-26T21:16:50Z,2026-06-26T21:16:50Z,,xl-openai,User,CONTRIBUTOR,human_account,chatgpt-codex-connector,no,,2,,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,efficiency_panel_case,pull_request,35670,PR_kwDOOYsS4c73IUNt,https://github.com/openai/codex/pull/35670,closed,merged,2026-07-27T21:12:04Z,2026-07-27T21:13:24Z,2026-07-27T21:13:16Z,2026-07-27T21:13:16Z,copyberry[bot],Bot,NONE,automation_bot,,no,,0,,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,efficiency_panel_case,issue,39850,I_kwDOOYsS4c8AAAABNo0Lqg,https://github.com/openai/codex/issues/39850,open,open,2026-08-21T03:36:03Z,2026-08-24T00:50:16Z,,,chrishzc,User,NONE,human_account,chatgpt-codex-connector,no,,11,app|app-server|auth|bug|remote|windows-os,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,efficiency_panel_case,issue,29868,I_kwDOOYsS4c8AAAABGksDOg,https://github.com/openai/codex/issues/29868,closed,closed,2026-06-24T15:14:47Z,2026-08-04T04:43:00Z,2026-08-04T04:43:00Z,,infoechoes,User,NONE,human_account,chatgpt-codex-connector,no,,5,app|app-server|bug|session,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,6743,I_kwDON91aY87IfD9X,https://github.com/anthropics/claude-code/issues/6743,closed,closed,2025-08-28T14:37:33Z,2025-09-05T14:05:56Z,2025-08-28T14:37:43Z,,kurapomu,User,NONE,human_account,,no,,1,area:core|bug|platform:windows,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,2698,I_kwDON91aY8692dS5,https://github.com/anthropics/claude-code/issues/2698,closed,closed,2025-06-28T16:06:28Z,2025-08-27T14:09:04Z,2025-08-20T09:16:39Z,,madhancr,User,NONE,human_account,,no,,4,duplicate,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,3031,I_kwDON91aY86_EYqH,https://github.com/anthropics/claude-code/issues/3031,closed,closed,2025-07-05T20:52:01Z,2026-01-14T14:11:32Z,2026-01-05T10:17:07Z,,kurisu-dotto-komu,User,NONE,human_account,,no,,10,area:tui|autoclose|bug|has repro|platform:linux,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,1527,I_kwDON91aY865jpm7,https://github.com/anthropics/claude-code/issues/1527,closed,closed,2025-06-03T09:14:38Z,2025-08-13T14:07:27Z,2025-06-05T02:37:06Z,,sumihagoromo,User,NONE,human_account,,no,,4,area:a11y|bug|documentation|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,2100,I_kwDON91aY867k3a1,https://github.com/anthropics/claude-code/issues/2100,closed,closed,2025-06-15T02:29:39Z,2025-08-31T14:05:21Z,2025-08-22T19:51:53Z,,xiaoyu-work,User,NONE,human_account,,no,,1,area:api|area:core|bug|duplicate|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,6054,I_kwDON91aY87GlgzA,https://github.com/anthropics/claude-code/issues/6054,closed,closed,2025-08-18T18:40:52Z,2025-08-27T14:09:21Z,2025-08-20T11:27:18Z,,lanxinger,User,NONE,human_account,,no,,4,area:packaging|bug|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,1369,I_kwDON91aY864hQS5,https://github.com/anthropics/claude-code/issues/1369,closed,closed,2025-05-28T01:52:12Z,2025-08-13T14:06:22Z,2025-06-02T14:31:37Z,,goodbadwolf,User,NONE,human_account,,no,,6,area:ide|bug|has repro|platform:linux,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,5681,I_kwDON91aY87Fyhoi,https://github.com/anthropics/claude-code/issues/5681,closed,closed,2025-08-13T12:52:59Z,2026-01-12T14:12:47Z,2026-01-04T10:14:46Z,,idreessyed1,User,NONE,human_account,,no,,6,area:tui|autoclose|enhancement,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,2412,I_kwDON91aY868pyCO,https://github.com/anthropics/claude-code/issues/2412,closed,closed,2025-06-21T12:54:05Z,2025-08-10T14:09:03Z,2025-06-25T00:50:20Z,,jlwainwright,User,NONE,human_account,,no,,7,area:mcp|area:tools|enhancement|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,6719,I_kwDON91aY87IZCG6,https://github.com/anthropics/claude-code/issues/6719,closed,closed,2025-08-28T06:32:30Z,2025-09-04T14:06:23Z,2025-08-28T06:39:53Z,,DN5S,User,NONE,human_account,,no,,2,area:core|enhancement,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,3251,I_kwDON91aY86_x5mJ,https://github.com/anthropics/claude-code/issues/3251,closed,closed,2025-07-10T00:54:20Z,2025-08-10T14:10:59Z,2025-07-10T01:42:26Z,,aybasaran,User,NONE,human_account,,no,,7,area:auth|bug|duplicate|has repro|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,5041,I_kwDON91aY87D7go3,https://github.com/anthropics/claude-code/issues/5041,closed,closed,2025-08-03T13:01:12Z,2025-08-23T14:06:29Z,2025-08-15T18:05:04Z,,avelops,User,NONE,human_account,,no,,5,duplicate,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,1269,I_kwDON91aY863_o7X,https://github.com/anthropics/claude-code/issues/1269,closed,closed,2025-05-23T16:30:31Z,2025-08-09T14:10:05Z,2025-05-23T16:31:08Z,,ethanshenley,User,NONE,human_account,,no,,1,invalid,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,4581,I_kwDON91aY87C1tqh,https://github.com/anthropics/claude-code/issues/4581,closed,closed,2025-07-28T08:56:20Z,2026-01-13T14:16:55Z,2026-01-06T10:16:51Z,,fwends,User,NONE,human_account,,no,,7,area:cost|area:model|autoclose|bug|has repro|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,2454,I_kwDON91aY868uGnt,https://github.com/anthropics/claude-code/issues/2454,closed,closed,2025-06-22T19:23:27Z,2025-08-05T14:09:05Z,2025-07-29T05:40:01Z,,skorfmann,User,NONE,human_account,,no,,3,area:cost|bug|has repro|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,6318,I_kwDON91aY87HW4fT,https://github.com/anthropics/claude-code/issues/6318,closed,closed,2025-08-22T08:38:44Z,2025-09-01T14:06:17Z,2025-08-25T09:07:26Z,,liby,User,NONE,human_account,,no,,3,duplicate,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,4089,I_kwDON91aY87Bq85c,https://github.com/anthropics/claude-code/issues/4089,closed,closed,2025-07-21T16:21:19Z,2025-07-29T16:13:24Z,2025-07-21T18:26:44Z,,ext-maru,User,NONE,human_account,,no,,1,invalid,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,6404,I_kwDON91aY87HlDNs,https://github.com/anthropics/claude-code/issues/6404,closed,closed,2025-08-23T15:20:50Z,2025-09-01T14:06:03Z,2025-08-24T18:31:52Z,,dafesmith,User,NONE,human_account,,no,,2,area:api|bug|has repro|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,5496,I_kwDON91aY87FJM4h,https://github.com/anthropics/claude-code/issues/5496,closed,closed,2025-08-10T12:25:24Z,2026-01-10T14:09:28Z,2026-01-03T10:12:54Z,,devstefancho,User,NONE,human_account,,no,,4,area:tui|autoclose|bug|has repro,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,6079,I_kwDON91aY87Gow8-,https://github.com/anthropics/claude-code/issues/6079,closed,closed,2025-08-19T01:24:09Z,2025-08-27T14:06:14Z,2025-08-19T02:26:27Z,,zenzeizen,User,NONE,human_account,,no,,2,area:core|bug|platform:linux,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,5589,I_kwDON91aY87FcLq4,https://github.com/anthropics/claude-code/issues/5589,closed,closed,2025-08-12T04:42:10Z,2025-08-19T14:06:27Z,2025-08-12T04:55:23Z,,sobri909,User,NONE,human_account,,no,,2,area:core|area:tui|enhancement|memory,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,6327,I_kwDON91aY87HYyOW,https://github.com/anthropics/claude-code/issues/6327,closed,closed,2025-08-22T11:29:18Z,2025-09-05T14:06:05Z,2025-08-28T22:29:56Z,,khromov,User,NONE,human_account,,no,,3,api:bedrock|area:tui|bug|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,1415,I_kwDON91aY8641PjU,https://github.com/anthropics/claude-code/issues/1415,closed,closed,2025-05-29T17:14:54Z,2025-08-13T14:06:11Z,2025-05-29T19:42:30Z,,nadavhollander,User,NONE,human_account,,no,,3,area:security|bug|has repro|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,5939,I_kwDON91aY87GVywI,https://github.com/anthropics/claude-code/issues/5939,closed,closed,2025-08-16T20:05:09Z,2025-08-26T14:06:17Z,2025-08-18T08:33:53Z,,9bingyin,User,NONE,human_account,,no,,1,area:tui|bug|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,1608,I_kwDON91aY8657UMj,https://github.com/anthropics/claude-code/issues/1608,closed,closed,2025-06-04T23:00:19Z,2026-01-15T14:11:42Z,2026-01-06T10:10:16Z,,gpechieu,User,NONE,human_account,,no,,8,area:auth|area:tools|autoclose|bug|has repro|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,2758,I_kwDON91aY86-GRMU,https://github.com/anthropics/claude-code/issues/2758,closed,closed,2025-06-30T17:32:47Z,2025-08-10T14:10:18Z,2025-07-01T06:10:38Z,,andig,User,NONE,human_account,,no,,5,area:mcp|bug|has repro|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,4383,I_kwDON91aY87CeJ1p,https://github.com/anthropics/claude-code/issues/4383,closed,closed,2025-07-25T10:01:59Z,2026-02-10T14:40:48Z,2026-02-03T10:21:58Z,,JeanHaiz,User,NONE,human_account,,no,,11,area:api|autoclose|bug|has repro|platform:linux,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,1511,I_kwDON91aY865bN00,https://github.com/anthropics/claude-code/issues/1511,closed,closed,2025-06-02T16:51:31Z,2025-08-11T14:10:14Z,2025-06-02T19:05:07Z,,synic,User,NONE,human_account,,no,,3,area:auth|bug|has repro|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,3527,I_kwDON91aY87AnDTX,https://github.com/anthropics/claude-code/issues/3527,closed,closed,2025-07-15T09:09:55Z,2025-12-09T14:10:02Z,2025-11-30T04:29:24Z,,chrishoward-projects,User,NONE,human_account,,no,,2,area:auth|autoclose|bug|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,6294,I_kwDON91aY87HSl1b,https://github.com/anthropics/claude-code/issues/6294,closed,closed,2025-08-21T23:40:45Z,2026-01-16T14:10:51Z,2026-01-07T10:17:01Z,,jeremy-martin-playon,User,NONE,human_account,,no,,5,area:auth|autoclose|bug|has repro|platform:macos,5744,30,0.00522284,191.466667,917,6781,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:02.949550+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,71662,I_kwDON91aY88AAAABG2aMBw,https://github.com/anthropics/claude-code/issues/71662,closed,closed,2026-06-26T19:39:14Z,2026-06-26T21:03:08Z,2026-06-26T21:03:08Z,,alucas-hello,User,NONE,human_account,,no,,3,area:agent-view|bug|platform:linux,35170,30,0.000853,1172.333333,55155,90481,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:07.483748+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,87548,I_kwDON91aY88AAAABNK9PzQ,https://github.com/anthropics/claude-code/issues/87548,open,open,2026-08-18T06:35:36Z,2026-08-23T01:43:01Z,,,wenzowski,User,NONE,human_account,,no,,2,area:claude-code-web|area:mcp|area:permissions|bug|has repro|platform:web,35170,30,0.000853,1172.333333,55155,90481,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:07.483748+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,78220,I_kwDON91aY88AAAABJFveVg,https://github.com/anthropics/claude-code/issues/78220,open,open,2026-07-16T18:38:14Z,2026-08-21T10:09:21Z,,,mbtts-elsevier,User,NONE,human_account,,no,,0,area:auth|area:mcp|bug|has repro|platform:macos|stale,35170,30,0.000853,1172.333333,55155,90481,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:07.483748+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,76575,I_kwDON91aY88AAAABIbHozw,https://github.com/anthropics/claude-code/issues/76575,closed,closed,2026-07-11T03:15:08Z,2026-07-18T10:32:01Z,2026-07-18T10:32:01Z,,ludufre,User,NONE,human_account,,no,,1,bug|needs-info|platform:macos,35170,30,0.000853,1172.333333,55155,90481,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:07.483748+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,68451,I_kwDON91aY88AAAABFcVlkg,https://github.com/anthropics/claude-code/issues/68451,closed,closed,2026-06-14T18:52:15Z,2026-08-09T10:14:33Z,2026-08-09T10:14:33Z,,ManufactoryOfCode,User,NONE,human_account,,no,,2,area:agents|enhancement|stale,35170,30,0.000853,1172.333333,55155,90481,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:07.483748+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,81841,I_kwDON91aY88AAAABKbRCIg,https://github.com/anthropics/claude-code/issues/81841,open,open,2026-07-28T03:42:33Z,2026-08-22T10:07:57Z,,,jerfowler,User,NONE,human_account,,no,,0,stale,35170,30,0.000853,1172.333333,55155,90481,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:07.483748+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,85762,I_kwDON91aY88AAAABMRP4Cg,https://github.com/anthropics/claude-code/issues/85762,open,open,2026-08-11T08:48:22Z,2026-08-26T10:14:10Z,,,nouvic,User,NONE,human_account,,no,,0,area:model|area:security|duplicate|platform:macos|stale,35170,30,0.000853,1172.333333,55155,90481,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:07.483748+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,16,anthropics/claude-code,llm_native,agent_application,efficiency_panel_case,issue,64782,I_kwDON91aY88AAAABEI_ZKQ,https://github.com/anthropics/claude-code/issues/64782,closed,closed,2026-06-02T15:34:17Z,2026-08-05T14:51:10Z,2026-06-02T15:53:33Z,,PDoakORNL,User,NONE,human_account,,no,,2,area:tui|enhancement,35170,30,0.000853,1172.333333,55155,90481,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:07.483748+00:00
