study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,3030,PR_kwDOOYsS4c6mWLZq,https://github.com/openai/codex/pull/3030,closed,closed_unmerged,2025-09-01T22:28:26Z,2025-10-30T23:45:38Z,2025-10-30T18:01:58Z,,mazdak,User,NONE,human_account,,no,,3,,3642,30,0.00823723,121.4,3003,8646,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:02.270380+00:00
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,4664,PR_kwDOOYsS4c6r-tTl,https://github.com/openai/codex/pull/4664,closed,merged,2025-10-03T15:22:34Z,2025-10-07T18:32:18Z,2025-10-07T18:32:08Z,2025-10-07T18:32:08Z,nornagon-openai,User,CONTRIBUTOR,human_account,,no,,0,,3642,30,0.00823723,121.4,3003,8646,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:02.270380+00:00
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,8633,I_kwDOOYsS4c7g0PJd,https://github.com/openai/codex/issues/8633,open,open,2025-12-31T02:07:52Z,2025-12-31T17:51:52Z,,,jasonwei1002,User,NONE,human_account,,no,,0,agent|enhancement,3642,30,0.00823723,121.4,3003,8646,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:02.270380+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,26286,PR_kwDOOYsS4c7ifRwR,https://github.com/openai/codex/pull/26286,closed,closed_unmerged,2026-06-04T01:47:21Z,2026-06-04T10:51:32Z,2026-06-04T10:51:32Z,,winston-openai,User,CONTRIBUTOR,human_account,,no,,4,,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,22198,PR_kwDOOYsS4c7aZhNb,https://github.com/openai/codex/pull/22198,closed,merged,2026-05-11T19:41:49Z,2026-05-12T00:01:25Z,2026-05-11T23:58:36Z,2026-05-11T23:58:36Z,mzeng-openai,User,CONTRIBUTOR,human_account,,no,,0,,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,38763,I_kwDOOYsS4c8AAAABM4rflA,https://github.com/openai/codex/issues/38763,open,open,2026-08-15T14:04:00Z,2026-08-26T12:20:34Z,,,ChrisZhangWG,User,NONE,human_account,,no,,4,bug|rate-limits|session,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,29161,I_kwDOOYsS4c8AAAABGG1tNQ,https://github.com/openai/codex/issues/29161,open,open,2026-06-20T02:22:55Z,2026-06-23T23:46:19Z,,,JasonJJQ,User,NONE,human_account,,no,,1,app|enhancement,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,34574,I_kwDOOYsS4c8AAAABJoIk0w,https://github.com/openai/codex/issues/34574,open,open,2026-07-21T16:33:50Z,2026-07-21T16:34:34Z,,,mberthelier94,User,NONE,human_account,,no,,0,app|bug|custom-model|session,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,33650,I_kwDOOYsS4c8AAAABJFT1sw,https://github.com/openai/codex/issues/33650,open,open,2026-07-16T17:34:33Z,2026-07-29T04:48:02Z,,,KHStrategyLab,User,NONE,human_account,chatgpt-codex-connector,no,,3,app|app-server|bug|windows-os,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,35868,I_kwDOOYsS4c8AAAABKk2Jvg,https://github.com/openai/codex/issues/35868,open,open,2026-07-29T02:11:31Z,2026-08-09T13:08:48Z,,,yousizaitianqiong,User,NONE,human_account,,no,,1,app|bug|pets|windows-os,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,26187,I_kwDOOYsS4c8AAAABERWnEw,https://github.com/openai/codex/issues/26187,open,open,2026-06-03T16:09:38Z,2026-08-26T19:05:41Z,,,simfor99,User,NONE,human_account,,no,,4,app|bug|imagen|windows-os,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,28653,I_kwDOOYsS4c8AAAABFvJnYA,https://github.com/openai/codex/issues/28653,closed,closed,2026-06-17T04:06:27Z,2026-07-06T21:30:50Z,2026-07-06T21:30:50Z,,milanglacier,User,NONE,human_account,,no,,1,CLI|TUI|enhancement,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,23686,I_kwDOOYsS4c8AAAABC2dvNQ,https://github.com/openai/codex/issues/23686,open,open,2026-05-20T12:13:31Z,2026-06-07T03:00:08Z,,,qiutao20,User,NONE,human_account,,no,,11,bug|codex-web|rate-limits,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,27909,I_kwDOOYsS4c8AAAABFTkMEQ,https://github.com/openai/codex/issues/27909,open,open,2026-06-12T16:46:53Z,2026-08-08T12:36:44Z,,,sirchojin,User,NONE,human_account,,no,,2,CLI|TUI|agent|bug,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,31831,I_kwDOOYsS4c8AAAABIQIFIA,https://github.com/openai/codex/issues/31831,closed,closed,2026-07-09T18:10:50Z,2026-08-04T04:29:22Z,2026-08-04T04:29:22Z,,mustafa0x,User,NONE,human_account,,no,,31,CLI|bug|tool-calls,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,34865,I_kwDOOYsS4c8AAAABJ1YavA,https://github.com/openai/codex/issues/34865,open,open,2026-07-23T02:51:15Z,2026-08-05T07:41:31Z,,,leeys-dnulbo,User,NONE,human_account,,no,,5,CLI|bug|rate-limits,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,40961,PR_kwDOOYsS4c8AAAABBHwN7A,https://github.com/openai/codex/pull/40961,closed,merged,2026-08-26T19:38:45Z,2026-08-26T19:41:13Z,2026-08-26T19:41:03Z,2026-08-26T19:41:03Z,copyberry[bot],Bot,NONE,automation_bot,,no,,0,,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,32670,I_kwDOOYsS4c8AAAABIkHdSA,https://github.com/openai/codex/issues/32670,open,open,2026-07-13T01:52:25Z,2026-07-14T23:17:51Z,,,EarFrog,User,NONE,human_account,chatgpt-codex-connector,no,,3,app|bug|connectivity,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,28122,PR_kwDOOYsS4c7mJFMk,https://github.com/openai/codex/pull/28122,closed,merged,2026-06-13T21:54:09Z,2026-06-14T06:07:54Z,2026-06-14T06:07:47Z,2026-06-14T06:07:47Z,anp-oai,User,CONTRIBUTOR,human_account,,no,,0,,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,22881,I_kwDOOYsS4c8AAAABCZu7WA,https://github.com/openai/codex/issues/22881,open,open,2026-05-15T18:40:36Z,2026-05-15T18:56:43Z,,,Ranco7,User,NONE,human_account,,no,,0,app|bug,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,39433,I_kwDOOYsS4c8AAAABNVeiBg,https://github.com/openai/codex/issues/39433,closed,closed,2026-08-19T07:05:19Z,2026-08-19T07:10:06Z,2026-08-19T07:10:06Z,,mijatovicmilan,User,NONE,human_account,chatgpt-codex-connector,no,,1,app|bug,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,30676,PR_kwDOOYsS4c7sFfGq,https://github.com/openai/codex/pull/30676,closed,closed_unmerged,2026-06-30T05:57:24Z,2026-07-08T01:10:28Z,2026-07-08T01:10:28Z,,apanasenko-oai,User,CONTRIBUTOR,human_account,,no,,0,,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,41276,I_kwDOOYsS4c8AAAABOmuooA,https://github.com/openai/codex/issues/41276,open,open,2026-08-28T05:45:49Z,2026-08-28T05:47:04Z,,,cxy7988,User,NONE,human_account,chatgpt-codex-connector,no,,1,app|app-server|bug,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,31873,I_kwDOOYsS4c8AAAABIQ0gHg,https://github.com/openai/codex/issues/31873,open,open,2026-07-09T19:58:44Z,2026-07-18T15:48:57Z,,,ikhristich,User,NONE,human_account,,no,,5,CLI|TUI|bug,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,27576,I_kwDOOYsS4c8AAAABFIS8Cw,https://github.com/openai/codex/issues/27576,closed,closed,2026-06-11T09:40:38Z,2026-06-11T09:44:40Z,2026-06-11T09:44:40Z,,simfor99,User,NONE,human_account,,no,,3,CLI|bug|performance|windows-os,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,36062,I_kwDOOYsS4c8AAAABKvFf_Q,https://github.com/openai/codex/issues/36062,open,open,2026-07-30T02:27:03Z,2026-07-30T02:27:46Z,,,briandepardo,User,NONE,human_account,,no,,0,app|bug|session,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,23023,I_kwDOOYsS4c8AAAABCdcsTA,https://github.com/openai/codex/issues/23023,closed,closed,2026-05-16T13:45:44Z,2026-05-16T16:34:41Z,2026-05-16T16:34:41Z,,Kikyo18,User,NONE,human_account,,no,,1,app|bug,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,39889,I_kwDOOYsS4c8AAAABNqpt0g,https://github.com/openai/codex/issues/39889,open,open,2026-08-21T08:28:16Z,2026-08-21T08:29:35Z,,,NI-MingCheng,User,NONE,human_account,,no,,1,app|bug|windows-os,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,22886,I_kwDOOYsS4c8AAAABCaAJFQ,https://github.com/openai/codex/issues/22886,open,open,2026-05-15T19:29:52Z,2026-05-15T19:47:58Z,,,LawCodeAi,User,NONE,human_account,,no,,0,agent|bug,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,29026,PR_kwDOOYsS4c7oMs80,https://github.com/openai/codex/pull/29026,closed,closed_unmerged,2026-06-19T02:11:13Z,2026-06-26T21:16:50Z,2026-06-26T21:16:50Z,,xl-openai,User,CONTRIBUTOR,human_account,chatgpt-codex-connector,no,,2,,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,35670,PR_kwDOOYsS4c73IUNt,https://github.com/openai/codex/pull/35670,closed,merged,2026-07-27T21:12:04Z,2026-07-27T21:13:24Z,2026-07-27T21:13:16Z,2026-07-27T21:13:16Z,copyberry[bot],Bot,NONE,automation_bot,,no,,0,,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,39850,I_kwDOOYsS4c8AAAABNo0Lqg,https://github.com/openai/codex/issues/39850,open,open,2026-08-21T03:36:03Z,2026-08-24T00:50:16Z,,,chrishzc,User,NONE,human_account,chatgpt-codex-connector,no,,11,app|app-server|auth|bug|remote|windows-os,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,29868,I_kwDOOYsS4c8AAAABGksDOg,https://github.com/openai/codex/issues/29868,closed,closed,2026-06-24T15:14:47Z,2026-08-04T04:43:00Z,2026-08-04T04:43:00Z,,infoechoes,User,NONE,human_account,chatgpt-codex-connector,no,,5,app|app-server|bug|session,14774,30,0.00203059,492.466667,20536,41437,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:18.180342+00:00
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,894,I_kwDON91aY860TugX,https://github.com/anthropics/claude-code/issues/894,closed,closed,2025-04-28T14:08:35Z,2025-08-09T14:08:31Z,2025-04-28T20:18:33Z,,clayallsopp,User,NONE,human_account,,no,,2,api:bedrock|bug,2400,30,0.0125,80.0,1,2425,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:34.913412+00:00
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,372,I_kwDON91aY86s7d2q,https://github.com/anthropics/claude-code/issues/372,closed,closed,2025-03-06T19:42:27Z,2025-08-10T14:08:15Z,2025-05-07T23:06:00Z,,sithamet,User,NONE,human_account,,no,,17,area:tools|bug|platform:macos,2400,30,0.0125,80.0,1,2425,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:34.913412+00:00
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,1248,I_kwDON91aY8634PSS,https://github.com/anthropics/claude-code/issues/1248,closed,closed,2025-05-23T02:35:33Z,2025-11-22T14:05:58Z,2025-11-14T12:48:13Z,,hesreallyhim,User,NONE,human_account,,no,,7,area:ide|autoclose|enhancement|platform:macos,2400,30,0.0125,80.0,1,2425,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:34.913412+00:00
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,131,I_kwDON91aY86rvE1m,https://github.com/anthropics/claude-code/issues/131,closed,closed,2025-02-26T11:27:28Z,2025-08-09T14:07:36Z,2025-02-26T18:59:55Z,,suradreamz,User,NONE,human_account,,no,,13,question,2400,30,0.0125,80.0,1,2425,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:34.913412+00:00
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,1243,I_kwDON91aY8632tlZ,https://github.com/anthropics/claude-code/issues/1243,closed,closed,2025-05-22T21:19:12Z,2025-08-07T14:08:31Z,2025-06-03T21:46:36Z,,fcoury,User,NONE,human_account,,no,,29,area:ide|bug|has repro|platform:macos|platform:vscode,2400,30,0.0125,80.0,1,2425,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:34.913412+00:00
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,268,I_kwDON91aY86sPp3T,https://github.com/anthropics/claude-code/issues/268,closed,closed,2025-03-02T20:57:34Z,2025-08-10T14:04:40Z,2025-03-03T22:23:50Z,,sochowski,User,NONE,human_account,,no,,2,bug|platform:linux,2400,30,0.0125,80.0,1,2425,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:34.913412+00:00
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,696,I_kwDON91aY86w3HWu,https://github.com/anthropics/claude-code/issues/696,closed,closed,2025-04-02T18:37:13Z,2025-08-11T14:06:52Z,2025-04-02T20:45:00Z,,hsankala,User,NONE,human_account,,no,,4,documentation,2400,30,0.0125,80.0,1,2425,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:34.913412+00:00
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,1286,I_kwDON91aY864FNAh,https://github.com/anthropics/claude-code/issues/1286,closed,closed,2025-05-24T10:59:53Z,2025-12-14T14:06:57Z,2025-12-07T10:15:27Z,,ywatanabe1989,User,NONE,human_account,,no,,3,area:security|area:tools|autoclose|enhancement,2400,30,0.0125,80.0,1,2425,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:34.913412+00:00
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,1609,I_kwDON91aY8657gVh,https://github.com/anthropics/claude-code/issues/1609,closed,closed,2025-06-04T23:33:14Z,2025-08-02T14:06:28Z,2025-07-17T01:42:59Z,,gunpal5,User,NONE,human_account,,no,,3,area:ide|duplicate|enhancement|platform:windows,2400,30,0.0125,80.0,1,2425,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:34.913412+00:00
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,2365,I_kwDON91aY868i5jt,https://github.com/anthropics/claude-code/issues/2365,closed,closed,2025-06-20T13:02:23Z,2026-01-16T14:09:57Z,2026-01-06T10:20:47Z,,rawkode,User,NONE,human_account,,no,,8,area:mcp|enhancement|platform:linux,2400,30,0.0125,80.0,1,2425,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:34.913412+00:00
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,1110,I_kwDON91aY862rrmh,https://github.com/anthropics/claude-code/issues/1110,closed,closed,2025-05-15T04:53:20Z,2026-01-11T14:10:59Z,2026-01-04T10:11:36Z,,aureq,User,NONE,human_account,,no,,4,area:packaging|enhancement,2400,30,0.0125,80.0,1,2425,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:34.913412+00:00
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,1879,I_kwDON91aY866vaOX,https://github.com/anthropics/claude-code/issues/1879,closed,closed,2025-06-10T10:16:55Z,2025-09-17T14:07:03Z,2025-09-09T23:37:32Z,,felixbuenemann,User,NONE,human_account,,no,,6,area:core|bug|has repro|platform:macos,2400,30,0.0125,80.0,1,2425,260829,uniform_issue_number_rejection_sample,2026-08-29T09:05:34.913412+00:00
