study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,html_url,outcome,created_at,closed_at,merged_at,author_login,author_association,opener_class,explicit_ai_assistance_disclosure,known_automation_bot_present,agent_participation_present,coding_agent_present,review_agent_present,support_or_security_agent_present,conventional_automation_present,agent_participation_opened_thread,agent_participation_response_present,agent_review_event_present,human_account_review_event_present,maintainer_account_review_event_present,agent_change_request_present,human_account_change_request_present,agent_gate_event_present,agent_visible_events,identity_candidate_present,human_account_present_any,human_account_present_in_conversation,maintainer_account_present,automation_only_visible_thread,response_only_automation,no_human_account_response,no_maintainer_account_response,visible_response_events,comments,reviews,changes_requested_reviews,review_observed,post_review_commit_observed,change_request_observed,change_request_followed_by_commit,conversation_actor_count,conversation_class_switches,first_visible_response_hours,first_human_account_response_hours,first_maintainer_account_response_hours,commits,commits_after_first_review,gate_actor_login,gate_actor_class,gate_actor_role,gate_actor_association,human_account_gate,maintainer_account_gate,agent_gate,external_author,fixed_maturity_eligible,resolution_days,sampling_weight
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,6430,https://github.com/openai/codex/issues/6430,closed,2025-11-09T17:16:40Z,2025-11-10T18:29:17Z,,takemiyamakoto,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,2,0,0,no,no,no,no,3,2,0.036,25.209,,0,0,etraut-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,1.05,121.4
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,8467,https://github.com/openai/codex/issues/8467,closed,2025-12-23T05:58:15Z,2025-12-23T08:05:09Z,,yunfengsay,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,3,3,0,0,no,no,no,no,4,2,0.013,1.04,,0,0,etraut-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.088,121.4
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,8148,https://github.com/openai/codex/issues/8148,closed,2025-12-17T00:13:27Z,2026-03-14T04:32:31Z,,guidedways,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,2092.318,2092.318,,0,0,etraut-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,87.18,121.4
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,4996,https://github.com/openai/codex/issues/4996,closed,2025-10-09T13:53:55Z,2025-12-02T08:05:12Z,,FreddyE1982,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,1290.188,1290.188,,0,0,etraut-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,53.758,121.4
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,4456,https://github.com/openai/codex/pull/4456,merged,2025-09-29T18:51:29Z,2025-09-29T20:06:08Z,2025-09-29T20:06:08Z,dedrisian-oai,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,3,1,2,0,yes,no,no,no,2,0,1.156,1.156,,2,0,dedrisian-oai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.052,121.4
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,8361,https://github.com/openai/codex/issues/8361,closed,2025-12-20T11:07:21Z,2026-02-28T15:27:35Z,,styler-ai,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,12,17,0,0,no,no,no,no,10,0,514.199,514.199,,0,0,etraut-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,70.181,121.4
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,6120,https://github.com/openai/codex/issues/6120,closed,2025-11-02T21:13:10Z,2025-11-02T22:23:33Z,,schmittjoh,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,2,0,0,no,no,no,no,3,2,0.039,1.173,,0,0,etraut-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.049,121.4
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,6410,https://github.com/openai/codex/issues/6410,closed,2025-11-09T02:32:38Z,2026-01-23T17:19:50Z,,AL-Cybision,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,13,16,0,0,no,no,no,no,10,2,0.04,0.185,,0,0,etraut-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,75.616,121.4
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,3030,https://github.com/openai/codex/pull/3030,closed_unmerged,2025-09-01T22:28:26Z,2025-10-30T18:01:58Z,,mazdak,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,yes,yes,yes,no,no,no,no,yes,2,3,0,0,no,no,no,no,3,2,0.003,1411.559,,2,0,etraut-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,58.815,121.4
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,4664,https://github.com/openai/codex/pull/4664,merged,2025-10-03T15:22:34Z,2025-10-07T18:32:08Z,2025-10-07T18:32:08Z,nornagon-openai,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,0,1,0,yes,no,no,no,2,0,99.073,99.073,,7,0,nornagon-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,4.132,121.4
previous_2025q4,2025-09-01,2025-12-31,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,8633,https://github.com/openai/codex/issues/8633,open,2025-12-31T02:07:52Z,,,jasonwei1002,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,yes,,121.4
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,26286,https://github.com/openai/codex/pull/26286,closed_unmerged,2026-06-04T01:47:21Z,2026-06-04T10:51:32Z,,winston-openai,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,no,no,no,no,15,yes,yes,yes,no,no,yes,yes,yes,15,26,3,0,yes,yes,no,no,2,6,0.092,,,11,10,winston-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.378,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,22198,https://github.com/openai/codex/pull/22198,merged,2026-05-11T19:41:49Z,2026-05-11T23:58:36Z,2026-05-11T23:58:36Z,mzeng-openai,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,4,4,2,0,yes,yes,no,no,2,0,3.199,3.199,,4,2,mzeng-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.178,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,38763,https://github.com/openai/codex/issues/38763,open,2026-08-15T14:04:00Z,,,ChrisZhangWG,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,4,4,0,0,no,no,no,no,4,2,0.019,129.764,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,29161,https://github.com/openai/codex/issues/29161,open,2026-06-20T02:22:55Z,,,JasonJJQ,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,93.39,93.39,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,34574,https://github.com/openai/codex/issues/34574,open,2026-07-21T16:33:50Z,,,mberthelier94,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,33650,https://github.com/openai/codex/issues/33650,open,2026-07-16T17:34:33Z,,,KHStrategyLab,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,yes,yes,yes,1,3,0,0,no,no,no,no,2,2,0.025,,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,35868,https://github.com/openai/codex/issues/35868,open,2026-07-29T02:11:31Z,,,yousizaitianqiong,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,26187,https://github.com/openai/codex/issues/26187,open,2026-06-03T16:09:38Z,,,simfor99,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,3,4,0,0,no,no,no,no,4,0,5.226,5.226,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,28653,https://github.com/openai/codex/issues/28653,closed,2026-06-17T04:06:27Z,2026-07-06T21:30:50Z,,milanglacier,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,3.578,3.578,,0,0,canvrno-oai,human_account,not_automation,,yes,no,no,yes,no,19.725,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,23686,https://github.com/openai/codex/issues/23686,open,2026-05-20T12:13:31Z,,,qiutao20,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,11,11,0,0,no,no,no,no,11,0,0.8,0.8,,0,0,,,,,no,no,no,yes,yes,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,27909,https://github.com/openai/codex/issues/27909,open,2026-06-12T16:46:53Z,,,sirchojin,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,2,0,0,no,no,no,no,3,2,0.035,1363.826,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,31831,https://github.com/openai/codex/issues/31831,closed,2026-07-09T18:10:50Z,2026-08-04T04:29:22Z,,mustafa0x,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,yes,yes,yes,yes,no,no,no,no,30,31,0,0,no,no,no,no,26,2,0.022,0.142,4.236,0,0,etraut-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,25.43,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,34865,https://github.com/openai/codex/issues/34865,open,2026-07-23T02:51:15Z,,,leeys-dnulbo,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,5,5,0,0,no,no,no,no,5,2,0.024,16.329,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,40961,https://github.com/openai/codex/pull/40961,merged,2026-08-26T19:38:45Z,2026-08-26T19:41:03Z,2026-08-26T19:41:03Z,copyberry[bot],NONE,automation_bot,no,yes,yes,yes,no,no,yes,no,yes,yes,no,no,no,no,no,2,no,yes,no,no,no,yes,yes,yes,2,1,1,0,yes,no,no,no,2,0,0.039,,,1,0,copyberry[bot],automation_bot,unknown_automation,NONE,no,no,no,yes,no,0.002,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,32670,https://github.com/openai/codex/issues/32670,open,2026-07-13T01:52:25Z,,,EarFrog,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,3,3,0,0,no,no,no,no,4,2,0.02,0.752,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,28122,https://github.com/openai/codex/pull/28122,merged,2026-06-13T21:54:09Z,2026-06-14T06:07:47Z,2026-06-14T06:07:47Z,anp-oai,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,no,no,no,no,3,no,yes,yes,no,no,no,no,yes,9,11,7,0,yes,yes,no,no,3,2,0.485,6.629,,13,13,anp-oai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.343,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,22881,https://github.com/openai/codex/issues/22881,open,2026-05-15T18:40:36Z,,,Ranco7,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,yes,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,39433,https://github.com/openai/codex/issues/39433,closed,2026-08-19T07:05:19Z,2026-08-19T07:10:06Z,,mijatovicmilan,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.039,,,0,0,mijatovicmilan,human_account,not_automation,NONE,yes,no,no,yes,no,0.003,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,30676,https://github.com/openai/codex/pull/30676,closed_unmerged,2026-06-30T05:57:24Z,2026-07-08T01:10:28Z,,apanasenko-oai,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,3,no,yes,yes,no,no,yes,yes,yes,3,2,1,0,yes,no,no,no,2,1,185.279,,,1,0,apanasenko-oai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,7.801,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,41276,https://github.com/openai/codex/issues/41276,open,2026-08-28T05:45:49Z,,,cxy7988,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.021,,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,31873,https://github.com/openai/codex/issues/31873,open,2026-07-09T19:58:44Z,,,ikhristich,NONE,human_account,no,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,3,no,yes,yes,no,no,no,no,yes,5,5,0,0,no,no,no,no,6,0,0.297,0.297,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,27576,https://github.com/openai/codex/issues/27576,closed,2026-06-11T09:40:38Z,2026-06-11T09:44:40Z,,simfor99,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,yes,yes,yes,1,3,0,0,no,no,no,no,2,2,0.036,,,0,0,simfor99,human_account,not_automation,NONE,yes,no,no,yes,no,0.003,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,36062,https://github.com/openai/codex/issues/36062,open,2026-07-30T02:27:03Z,,,briandepardo,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,23023,https://github.com/openai/codex/issues/23023,closed,2026-05-16T13:45:44Z,2026-05-16T16:34:41Z,,Kikyo18,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,no,no,no,1,0,,,,0,0,etraut-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.117,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,39889,https://github.com/openai/codex/issues/39889,open,2026-08-21T08:28:16Z,,,NI-MingCheng,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.022,,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,22886,https://github.com/openai/codex/issues/22886,open,2026-05-15T19:29:52Z,,,LawCodeAi,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,yes,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,29026,https://github.com/openai/codex/pull/29026,closed_unmerged,2026-06-19T02:11:13Z,2026-06-26T21:16:50Z,,xl-openai,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,no,no,no,no,no,2,yes,yes,yes,no,no,yes,yes,yes,2,2,1,0,yes,yes,no,no,2,3,0.454,,,3,2,xl-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,7.796,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,pull_request,35670,https://github.com/openai/codex/pull/35670,merged,2026-07-27T21:12:04Z,2026-07-27T21:13:16Z,2026-07-27T21:13:16Z,copyberry[bot],NONE,automation_bot,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,no,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,copyberry[bot],automation_bot,unknown_automation,NONE,no,no,no,yes,no,0.001,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,39850,https://github.com/openai/codex/issues/39850,open,2026-08-21T03:36:03Z,,,chrishzc,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,9,11,0,0,no,no,no,no,8,2,0.019,11.071,,0,0,,,,,no,no,no,yes,no,,492.466667
current_2026m5_m8,2026-05-01,2026-08-28,10,openai/codex,llm_native,agent_application,deep_representative_case,issue,29868,https://github.com/openai/codex/issues/29868,closed,2026-06-24T15:14:47Z,2026-08-04T04:43:00Z,,infoechoes,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,5,5,0,0,no,no,no,no,5,2,0.024,42.763,,0,0,etraut-openai,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,40.561,492.466667
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,894,https://github.com/anthropics/claude-code/issues/894,closed,2025-04-28T14:08:35Z,2025-04-28T20:18:33Z,,clayallsopp,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,2,0,0,no,no,no,no,3,1,6.166,6.166,6.166,0,0,dicksontsai,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.257,80.0
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,372,https://github.com/anthropics/claude-code/issues/372,closed,2025-03-06T19:42:27Z,2025-05-07T23:06:00Z,,sithamet,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,17,17,0,0,no,no,no,no,15,1,25.906,25.906,1491.392,0,0,bcherny,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,62.141,80.0
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,1248,https://github.com/anthropics/claude-code/issues/1248,closed,2025-05-23T02:35:33Z,2025-11-14T12:48:13Z,,hesreallyhim,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,6,7,0,0,no,no,no,no,5,3,10.926,10.926,10.926,0,0,hackyon-anthropic,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,175.425,80.0
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,131,https://github.com/anthropics/claude-code/issues/131,closed,2025-02-26T11:27:28Z,2025-02-26T18:59:55Z,,suradreamz,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,12,13,0,0,no,no,no,no,6,1,4.658,4.658,7.54,0,0,bcherny,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.314,80.0
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,1243,https://github.com/anthropics/claude-code/issues/1243,closed,2025-05-22T21:19:12Z,2025-06-03T21:46:36Z,,fcoury,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,21,29,0,0,no,no,no,no,16,1,0.529,0.529,0.529,0,0,igorkofman,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,12.019,80.0
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,268,https://github.com/anthropics/claude-code/issues/268,closed,2025-03-02T20:57:34Z,2025-03-03T22:23:50Z,,sochowski,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,2,0,0,no,no,no,no,3,1,25.437,25.437,25.437,0,0,wolffiex,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,1.06,80.0
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,696,https://github.com/anthropics/claude-code/issues/696,closed,2025-04-02T18:37:13Z,2025-04-02T20:45:00Z,,hsankala,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,3,4,0,0,no,no,no,no,4,1,1.047,1.047,,0,0,sid374,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.089,80.0
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,1286,https://github.com/anthropics/claude-code/issues/1286,closed,2025-05-24T10:59:53Z,2025-12-07T10:15:27Z,,ywatanabe1989,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,yes,yes,yes,3,3,0,0,no,no,no,no,2,1,3335.143,,,0,0,github-actions[bot],automation_bot,conventional_automation,NONE,no,no,no,yes,yes,196.969,80.0
launch_120d,2025-02-22,2025-06-21,16,anthropics/claude-code,llm_native,agent_application,deep_representative_case,issue,1609,https://github.com/anthropics/claude-code/issues/1609,closed,2025-06-04T23:33:14Z,2025-07-17T01:42:59Z,,gunpal5,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,3,0,0,no,no,no,no,4,1,0.204,0.204,1010.163,0,0,ant-kurt,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,42.09,80.0
