sample_rank,repo_name,number,html_url,llm_native_manual,collaboration_niche,outcome,additions,deletions,change_lines,changed_files,commits_total,observed_commit_rows,commit_attribution_complete,opener_login,opener_automation_role,opener_automation_confidence,agent_opened,expanded_agent_opened,direct_agent_commit_count,expanded_agent_commit_count,pr_linked_agent_commit_count,human_or_unknown_commit_count,agent_only_traceable,expanded_agent_only_traceable,agent_touched,expanded_agent_touched,ai_disclosure_class,ai_disclosure_evidence,attribution_class,attribution_evidence
4,supabase/supabase,41954,https://github.com/supabase/supabase/pull/41954,traditional,agent_runtime_infra,closed_unmerged,2,2,4,2,2,2,true,NAM-MAN,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,46018,https://github.com/supabase/supabase/pull/46018,traditional,agent_runtime_infra,open,7,4,11,1,2,2,true,HariNayan,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,43030,https://github.com/supabase/supabase/pull/43030,traditional,agent_runtime_infra,merged,274,3,277,4,1,1,true,awaseem,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,42382,https://github.com/supabase/supabase/pull/42382,traditional,agent_runtime_infra,merged,13,18,31,3,1,1,true,joshenlim,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,42671,https://github.com/supabase/supabase/pull/42671,traditional,agent_runtime_infra,merged,14,27,41,1,2,2,true,joshenlim,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,42067,https://github.com/supabase/supabase/pull/42067,traditional,agent_runtime_infra,closed_unmerged,38,0,38,1,1,1,true,jordienr,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,46367,https://github.com/supabase/supabase/pull/46367,traditional,agent_runtime_infra,merged,11,21,32,1,1,1,true,alaister,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,47499,https://github.com/supabase/supabase/pull/47499,traditional,agent_runtime_infra,merged,191,245,436,14,8,8,true,fsansalvadore,not_automation,,false,false,0,0,0,8,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,41730,https://github.com/supabase/supabase/pull/41730,traditional,agent_runtime_infra,merged,60,57,117,3,6,6,true,joshenlim,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,45583,https://github.com/supabase/supabase/pull/45583,traditional,agent_runtime_infra,merged,8,1,9,2,5,5,true,Rodriguespn,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,45178,https://github.com/supabase/supabase/pull/45178,traditional,agent_runtime_infra,merged,509,110,619,16,17,17,true,awaseem,not_automation,,false,false,0,0,0,17,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,48357,https://github.com/supabase/supabase/pull/48357,traditional,agent_runtime_infra,open,162,3,165,2,5,5,true,MannXo,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,43242,https://github.com/supabase/supabase/pull/43242,traditional,agent_runtime_infra,merged,1857,110,1967,23,4,4,true,CoolAssPuppy,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,45694,https://github.com/supabase/supabase/pull/45694,traditional,agent_runtime_infra,closed_unmerged,102,37,139,3,1,1,true,jordienr,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,47833,https://github.com/supabase/supabase/pull/47833,traditional,agent_runtime_infra,open,1,1,2,1,1,1,true,antlio,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,44847,https://github.com/supabase/supabase/pull/44847,traditional,agent_runtime_infra,merged,2,1,3,2,2,2,true,ivasilov,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,48592,https://github.com/supabase/supabase/pull/48592,traditional,agent_runtime_infra,closed_unmerged,77,73,150,10,6,6,true,deepshekhardas,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,43236,https://github.com/supabase/supabase/pull/43236,traditional,agent_runtime_infra,closed_unmerged,22457,29833,52290,35,1,1,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,41994,https://github.com/supabase/supabase/pull/41994,traditional,agent_runtime_infra,merged,0,2,2,1,1,1,true,awaseem,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,43282,https://github.com/supabase/supabase/pull/43282,traditional,agent_runtime_infra,merged,7,0,7,1,3,3,true,jeremenichelli,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,47055,https://github.com/supabase/supabase/pull/47055,traditional,agent_runtime_infra,merged,642,121,763,9,26,26,true,mansueli,not_automation,,false,false,0,0,0,26,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,43616,https://github.com/supabase/supabase/pull/43616,traditional,agent_runtime_infra,closed_unmerged,3,3,6,1,1,1,true,anix-lynch,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,48564,https://github.com/supabase/supabase/pull/48564,traditional,agent_runtime_infra,merged,117,2,119,8,5,5,true,ishleenk17,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,47847,https://github.com/supabase/supabase/pull/47847,traditional,agent_runtime_infra,open,0,48,48,1,2,2,true,himanshu-2l,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,46140,https://github.com/supabase/supabase/pull/46140,traditional,agent_runtime_infra,merged,491,1314,1805,82,19,19,true,pamelachia,not_automation,,false,false,0,0,0,19,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,47783,https://github.com/supabase/supabase/pull/47783,traditional,agent_runtime_infra,open,3415,1663,5078,38,7,7,true,kemaldotearth,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,42927,https://github.com/supabase/supabase/pull/42927,traditional,agent_runtime_infra,open,8,3,11,2,1,1,true,yogeshwaran-c,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,43973,https://github.com/supabase/supabase/pull/43973,traditional,agent_runtime_infra,merged,4,2,6,1,1,1,true,alaister,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,42283,https://github.com/supabase/supabase/pull/42283,traditional,agent_runtime_infra,merged,118,122,240,9,1,1,true,joshenlim,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,44420,https://github.com/supabase/supabase/pull/44420,traditional,agent_runtime_infra,open,29,1,30,1,1,1,true,abdulbaqui17,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,46032,https://github.com/supabase/supabase/pull/46032,traditional,agent_runtime_infra,merged,8,16,24,1,1,1,true,supabase-supabase-autofixer[bot],unknown_automation,low,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,42721,https://github.com/supabase/supabase/pull/42721,traditional,agent_runtime_infra,closed_unmerged,0,1,1,1,1,1,true,yogeshwaran-c,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,47682,https://github.com/supabase/supabase/pull/47682,traditional,agent_runtime_infra,merged,2,2,4,2,2,2,true,SaxonF,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,42007,https://github.com/supabase/supabase/pull/42007,traditional,agent_runtime_infra,merged,4,4,8,1,1,1,true,pamelachia,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,43592,https://github.com/supabase/supabase/pull/43592,traditional,agent_runtime_infra,merged,186,58,244,7,7,7,true,djhi,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
4,supabase/supabase,45612,https://github.com/supabase/supabase/pull/45612,traditional,agent_runtime_infra,merged,8,0,8,1,1,1,true,tk1ng,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,3782,https://github.com/bytedance/deer-flow/pull/3782,llm_native,agent_framework,closed_unmerged,3,0,3,1,1,1,true,C1-BA-B1-F3,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,4289,https://github.com/bytedance/deer-flow/pull/4289,llm_native,agent_framework,merged,54,33,87,3,1,1,true,DaoyuanLi2816,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,4970,https://github.com/bytedance/deer-flow/pull/4970,llm_native,agent_framework,merged,5,5,10,5,3,3,true,simpleqt,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,4262,https://github.com/bytedance/deer-flow/pull/4262,llm_native,agent_framework,merged,84,48,132,2,3,3,true,luojiyin1987,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,1409,https://github.com/bytedance/deer-flow/pull/1409,llm_native,agent_framework,merged,104,0,104,2,4,4,true,LittleChenLiya,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,1469,https://github.com/bytedance/deer-flow/pull/1469,llm_native,agent_framework,closed_unmerged,1076,14,1090,19,4,4,true,greatfeel,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,4838,https://github.com/bytedance/deer-flow/pull/4838,llm_native,agent_framework,merged,36,9,45,5,2,2,true,TNsparrow,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,2236,https://github.com/bytedance/deer-flow/pull/2236,llm_native,agent_framework,closed_unmerged,0,0,0,0,0,0,true,MarkHoch,not_automation,,false,false,0,0,0,0,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,4320,https://github.com/bytedance/deer-flow/pull/4320,llm_native,agent_framework,merged,1,97,98,2,1,1,true,WillemJiang,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,4337,https://github.com/bytedance/deer-flow/pull/4337,llm_native,agent_framework,merged,187,0,187,6,1,1,true,18062706139fcz,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,3618,https://github.com/bytedance/deer-flow/pull/3618,llm_native,agent_framework,merged,0,0,0,1,1,1,true,zhfeng,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,5062,https://github.com/bytedance/deer-flow/pull/5062,llm_native,agent_framework,open,166,42,208,2,1,1,true,goloisme,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,1108,https://github.com/bytedance/deer-flow/pull/1108,llm_native,agent_framework,merged,134,14,148,2,4,4,true,Gujiassh,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,3867,https://github.com/bytedance/deer-flow/pull/3867,llm_native,agent_framework,closed_unmerged,43,0,43,2,1,1,true,ly-wang19,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,4001,https://github.com/bytedance/deer-flow/pull/4001,llm_native,agent_framework,merged,1915,29,1944,12,17,17,true,Vanzeren,not_automation,,false,false,0,0,0,17,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,2095,https://github.com/bytedance/deer-flow/pull/2095,llm_native,agent_framework,merged,356,2,358,4,1,1,true,ag9920,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,4745,https://github.com/bytedance/deer-flow/pull/4745,llm_native,agent_framework,merged,258,0,258,5,5,5,true,ehz0ah,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,4112,https://github.com/bytedance/deer-flow/pull/4112,llm_native,agent_framework,merged,502,11,513,3,1,1,true,nankingjing,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,4664,https://github.com/bytedance/deer-flow/pull/4664,llm_native,agent_framework,closed_unmerged,28,3,31,3,1,1,true,RerankerGuo,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,3794,https://github.com/bytedance/deer-flow/pull/3794,llm_native,agent_framework,merged,61,5,66,2,3,3,true,d33kayyy,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,3592,https://github.com/bytedance/deer-flow/pull/3592,llm_native,agent_framework,merged,836,50,886,8,4,4,true,sontianye,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,4627,https://github.com/bytedance/deer-flow/pull/4627,llm_native,agent_framework,merged,146,14,160,4,1,1,true,18062706139fcz,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,4936,https://github.com/bytedance/deer-flow/pull/4936,llm_native,agent_framework,merged,277,8,285,11,7,7,true,georgelichen,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,1392,https://github.com/bytedance/deer-flow/pull/1392,llm_native,agent_framework,merged,8,2,10,1,1,1,true,foreleven,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,3064,https://github.com/bytedance/deer-flow/pull/3064,llm_native,agent_framework,open,15,6,21,1,1,1,true,64johnlee,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,3071,https://github.com/bytedance/deer-flow/pull/3071,llm_native,agent_framework,closed_unmerged,175,17,192,4,1,1,true,64johnlee,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,1609,https://github.com/bytedance/deer-flow/pull/1609,llm_native,agent_framework,merged,243,0,243,2,18,18,true,knuknY,not_automation,,false,false,0,0,0,18,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,3226,https://github.com/bytedance/deer-flow/pull/3226,llm_native,agent_framework,merged,136,12,148,2,6,6,true,WillemJiang,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,3204,https://github.com/bytedance/deer-flow/pull/3204,llm_native,agent_framework,closed_unmerged,96,2,98,3,1,1,true,yu-wubbalubbadubdub,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,2134,https://github.com/bytedance/deer-flow/pull/2134,llm_native,agent_framework,merged,2674,446,3120,61,23,23,true,rayhpeng,not_automation,,false,false,0,0,0,23,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,4019,https://github.com/bytedance/deer-flow/pull/4019,llm_native,agent_framework,merged,779,41,820,20,2,2,true,18062706139fcz,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
5,bytedance/deer-flow,1616,https://github.com/bytedance/deer-flow/pull/1616,llm_native,agent_framework,open,68,29,97,1,2,2,true,aytzey,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
