sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,32603,PR_kwDODMpXOc6G0hyC,https://github.com/supabase/supabase/pull/32603,closed,merged,2025-01-06T13:04:12Z,2025-01-07T03:52:32Z,2025-01-07T03:52:30Z,2025-01-07T03:52:30Z,joshenlim,User,MEMBER,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,32651,PR_kwDODMpXOc6HEL9z,https://github.com/supabase/supabase/pull/32651,closed,closed_unmerged,2025-01-08T11:49:30Z,2025-01-08T11:49:50Z,2025-01-08T11:49:50Z,,kevcodez,User,CONTRIBUTOR,human_account,,no,,3,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,issue,32723,I_kwDODMpXOc6l08U-,https://github.com/supabase/supabase/issues/32723,closed,closed,2025-01-11T19:53:29Z,2025-04-02T12:23:42Z,2025-04-02T12:23:41Z,,Mohaziz93,User,NONE,human_account,,no,,2,awaiting-details|bug|external-issue|to-triage,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,32744,PR_kwDODMpXOc6HiiJm,https://github.com/supabase/supabase/pull/32744,closed,merged,2025-01-13T14:22:11Z,2025-01-13T15:19:13Z,2025-01-13T15:19:10Z,2025-01-13T15:19:10Z,joshenlim,User,MEMBER,human_account,,no,,3,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,32785,PR_kwDODMpXOc6HyXxf,https://github.com/supabase/supabase/pull/32785,closed,merged,2025-01-15T01:46:51Z,2025-01-16T23:11:54Z,2025-01-16T23:11:53Z,2025-01-16T23:11:52Z,github-actions[bot],Bot,CONTRIBUTOR,automation_bot,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,32869,PR_kwDODMpXOc6IMJVA,https://github.com/supabase/supabase/pull/32869,closed,merged,2025-01-17T18:50:19Z,2025-01-17T19:02:15Z,2025-01-17T19:02:14Z,2025-01-17T19:02:14Z,github-actions[bot],Bot,CONTRIBUTOR,automation_bot,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,33221,PR_kwDODMpXOc6JrDC0,https://github.com/supabase/supabase/pull/33221,closed,closed_unmerged,2025-01-31T18:00:05Z,2025-01-31T19:08:59Z,2025-01-31T19:08:59Z,,olirice,User,CONTRIBUTOR,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,33234,PR_kwDODMpXOc6Jurxq,https://github.com/supabase/supabase/pull/33234,closed,merged,2025-02-01T11:28:44Z,2025-02-05T00:44:57Z,2025-02-05T00:44:57Z,2025-02-05T00:44:57Z,jan-tennert,User,CONTRIBUTOR,human_account,,no,,3,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,33258,PR_kwDODMpXOc6Jzb45,https://github.com/supabase/supabase/pull/33258,closed,merged,2025-02-03T07:45:46Z,2025-02-04T02:38:14Z,2025-02-04T02:38:12Z,2025-02-04T02:38:12Z,joshenlim,User,MEMBER,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,33271,PR_kwDODMpXOc6J4NMO,https://github.com/supabase/supabase/pull/33271,closed,merged,2025-02-03T16:56:55Z,2025-02-03T17:05:10Z,2025-02-03T17:05:09Z,2025-02-03T17:05:09Z,github-actions[bot],Bot,CONTRIBUTOR,automation_bot,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,issue,33378,I_kwDODMpXOc6o-k6Z,https://github.com/supabase/supabase/issues/33378,closed,closed,2025-02-06T09:19:55Z,2025-02-06T09:42:49Z,2025-02-06T09:42:48Z,,Crypto69,User,NONE,human_account,,no,,2,bug|external-issue|to-triage,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,33598,PR_kwDODMpXOc6LIsHn,https://github.com/supabase/supabase/pull/33598,closed,merged,2025-02-13T17:01:06Z,2025-02-14T10:37:39Z,2025-02-14T10:37:36Z,2025-02-14T10:37:36Z,saltcod,User,CONTRIBUTOR,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,issue,33616,I_kwDODMpXOc6qFjjU,https://github.com/supabase/supabase/issues/33616,closed,closed,2025-02-14T12:32:44Z,2025-03-10T00:34:52Z,2025-02-21T10:28:17Z,,Lovepreetlavi,User,NONE,human_account,,no,,3,external-issue|self-hosted,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,33705,PR_kwDODMpXOc6Lt-G0,https://github.com/supabase/supabase/pull/33705,closed,merged,2025-02-19T09:28:38Z,2025-03-03T14:35:41Z,2025-03-03T14:35:39Z,2025-03-03T14:35:39Z,avallete,User,MEMBER,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,33739,PR_kwDODMpXOc6L4yYJ,https://github.com/supabase/supabase/pull/33739,closed,closed_unmerged,2025-02-20T11:55:36Z,2025-08-27T14:06:57Z,2025-08-27T14:06:52Z,,hf,User,CONTRIBUTOR,human_account,,no,,3,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,issue,33839,I_kwDODMpXOc6rjF_f,https://github.com/supabase/supabase/issues/33839,closed,closed,2025-02-25T11:37:33Z,2025-03-01T09:45:17Z,2025-02-25T11:46:11Z,,timobehrens,User,NONE,human_account,,no,,4,bug|external-issue|to-triage,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,34021,PR_kwDODMpXOc6NgXE0,https://github.com/supabase/supabase/pull/34021,closed,merged,2025-03-05T17:13:18Z,2025-03-05T17:29:35Z,2025-03-05T17:29:34Z,2025-03-05T17:29:33Z,charislam,User,CONTRIBUTOR,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,34216,PR_kwDODMpXOc6O0Fjp,https://github.com/supabase/supabase/pull/34216,closed,closed_unmerged,2025-03-16T09:53:27Z,2026-03-23T15:13:15Z,2026-03-23T15:13:15Z,,kler,User,NONE,human_account,,no,,3,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,34338,PR_kwDODMpXOc6PuAXf,https://github.com/supabase/supabase/pull/34338,closed,merged,2025-03-22T11:11:23Z,2025-03-25T15:48:21Z,2025-03-25T15:48:20Z,2025-03-25T15:48:20Z,saltcod,User,CONTRIBUTOR,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,34458,PR_kwDODMpXOc6QTj6K,https://github.com/supabase/supabase/pull/34458,closed,closed_unmerged,2025-03-27T03:47:11Z,2025-03-27T08:35:34Z,2025-03-27T08:35:34Z,,joshenlim,User,MEMBER,human_account,,no,,3,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,34481,PR_kwDODMpXOc6QbWpt,https://github.com/supabase/supabase/pull/34481,closed,merged,2025-03-27T16:21:53Z,2025-03-27T16:31:04Z,2025-03-27T16:31:03Z,2025-03-27T16:31:03Z,fsansalvadore,User,CONTRIBUTOR,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,34491,PR_kwDODMpXOc6QdhE6,https://github.com/supabase/supabase/pull/34491,closed,closed_unmerged,2025-03-27T20:04:18Z,2026-08-19T09:31:05Z,2026-08-19T09:31:04Z,,mst-rajatmishra,User,NONE,human_account,,no,,4,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,issue,34877,I_kwDODMpXOc6x4Rp9,https://github.com/supabase/supabase/issues/34877,closed,closed,2025-04-10T03:00:36Z,2025-07-10T20:52:22Z,2025-07-10T20:52:22Z,,sir-dash,User,NONE,human_account,,no,,4,awaiting-details|bug|external-issue,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,issue,35113,I_kwDODMpXOc6zD42_,https://github.com/supabase/supabase/issues/35113,closed,closed,2025-04-18T06:35:43Z,2025-09-18T19:43:38Z,2025-09-18T19:43:38Z,,MicahDoes,User,NONE,human_account,,no,,2,awaiting-details|bug|external-issue,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,35212,PR_kwDODMpXOc6Thvnw,https://github.com/supabase/supabase/pull/35212,closed,merged,2025-04-23T05:48:13Z,2025-04-25T03:40:15Z,2025-04-25T03:40:14Z,2025-04-25T03:40:14Z,joshenlim,User,MEMBER,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,35234,PR_kwDODMpXOc6TpP-u,https://github.com/supabase/supabase/pull/35234,closed,merged,2025-04-23T18:38:49Z,2025-06-11T18:42:20Z,2025-06-11T18:42:20Z,2025-06-11T18:42:20Z,Hallidayo,User,CONTRIBUTOR,human_account,,no,,3,autofix,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,35277,PR_kwDODMpXOc6T7ANA,https://github.com/supabase/supabase/pull/35277,closed,merged,2025-04-25T14:18:13Z,2025-04-25T16:02:30Z,2025-04-25T16:02:27Z,2025-04-25T16:02:27Z,charislam,User,CONTRIBUTOR,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,35326,PR_kwDODMpXOc6UH9a5,https://github.com/supabase/supabase/pull/35326,closed,merged,2025-04-28T08:23:09Z,2025-04-28T08:39:01Z,2025-04-28T08:38:59Z,2025-04-28T08:38:59Z,alaister,User,MEMBER,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,35403,PR_kwDODMpXOc6UoTQQ,https://github.com/supabase/supabase/pull/35403,closed,merged,2025-05-01T11:03:44Z,2025-05-01T11:24:41Z,2025-05-01T11:24:40Z,2025-05-01T11:24:40Z,pamelachia,User,CONTRIBUTOR,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,35574,PR_kwDODMpXOc6VfOUM,https://github.com/supabase/supabase/pull/35574,closed,merged,2025-05-08T20:11:46Z,2025-05-09T07:26:09Z,2025-05-09T07:26:08Z,2025-05-09T07:26:08Z,saltcod,User,CONTRIBUTOR,human_account,,no,,3,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,35652,PR_kwDODMpXOc6WBGxW,https://github.com/supabase/supabase/pull/35652,closed,merged,2025-05-13T14:48:08Z,2025-05-15T12:13:02Z,2025-05-14T10:13:34Z,2025-05-14T10:13:34Z,saltcod,User,CONTRIBUTOR,human_account,,no,,3,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,35705,PR_kwDODMpXOc6WanCL,https://github.com/supabase/supabase/pull/35705,closed,merged,2025-05-16T04:20:23Z,2025-06-02T08:28:25Z,2025-06-02T08:28:23Z,2025-06-02T08:28:23Z,joshenlim,User,MEMBER,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,issue,35763,I_kwDODMpXOc63SXjh,https://github.com/supabase/supabase/issues/35763,closed,closed,2025-05-19T21:20:33Z,2025-06-07T14:42:07Z,2025-06-07T14:42:06Z,,Enginearmour,User,NONE,human_account,,no,,3,awaiting-details|bug|external-issue,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,35901,PR_kwDODMpXOc6Xg0dP,https://github.com/supabase/supabase/pull/35901,closed,closed_unmerged,2025-05-24T21:22:06Z,2025-08-28T13:25:40Z,2025-08-28T13:25:40Z,,gherardi,User,NONE,human_account,,no,,3,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,35993,PR_kwDODMpXOc6X-rN5,https://github.com/supabase/supabase/pull/35993,closed,merged,2025-05-28T14:44:27Z,2025-07-28T21:54:03Z,2025-07-28T21:54:02Z,2025-07-28T21:54:02Z,simonhackler,User,CONTRIBUTOR,human_account,,no,,3,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,36202,PR_kwDODMpXOc6ZPTf2,https://github.com/supabase/supabase/pull/36202,closed,merged,2025-06-05T17:01:53Z,2025-06-05T17:32:00Z,2025-06-05T17:31:59Z,2025-06-05T17:31:59Z,github-actions[bot],Bot,CONTRIBUTOR,automation_bot,,no,,1,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,36493,PR_kwDODMpXOc6a8mEi,https://github.com/supabase/supabase/pull/36493,open,open,2025-06-17T18:10:42Z,2026-07-07T16:06:29Z,,,Tosifkankod,User,NONE,human_account,,no,,5,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,36547,PR_kwDODMpXOc6bVjiu,https://github.com/supabase/supabase/pull/36547,closed,merged,2025-06-20T03:27:45Z,2025-06-23T05:58:14Z,2025-06-23T05:58:12Z,2025-06-23T05:58:12Z,joshenlim,User,MEMBER,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,issue,36622,I_kwDODMpXOc688l-l,https://github.com/supabase/supabase/issues/36622,closed,closed,2025-06-24T02:24:12Z,2025-06-26T12:49:07Z,2025-06-26T12:49:07Z,,a0m0rajab,User,CONTRIBUTOR,human_account,,no,,1,bug|external-issue|to-triage,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,36919,PR_kwDODMpXOc6duBsK,https://github.com/supabase/supabase/pull/36919,closed,closed_unmerged,2025-07-07T09:32:24Z,2025-07-08T08:46:41Z,2025-07-08T08:46:41Z,,avallete,User,MEMBER,human_account,,no,,3,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,37126,PR_kwDODMpXOc6e2yx4,https://github.com/supabase/supabase/pull/37126,closed,merged,2025-07-14T19:12:57Z,2025-07-15T07:27:20Z,2025-07-15T07:27:18Z,2025-07-15T07:27:18Z,pamelachia,User,CONTRIBUTOR,human_account,,no,,3,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,37207,PR_kwDODMpXOc6fMc0r,https://github.com/supabase/supabase/pull/37207,closed,merged,2025-07-16T13:54:19Z,2025-08-05T22:35:38Z,2025-08-05T22:35:36Z,2025-08-05T22:35:36Z,charislam,User,CONTRIBUTOR,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,issue,37762,I_kwDODMpXOc7Ev36_,https://github.com/supabase/supabase/issues/37762,open,open,2025-08-07T15:05:18Z,2026-06-03T12:16:19Z,,,kirso,User,CONTRIBUTOR,human_account,,no,,1,external-issue|integrations,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,37804,PR_kwDODMpXOc6i2n-J,https://github.com/supabase/supabase/pull/37804,closed,merged,2025-08-09T04:03:33Z,2025-08-09T04:56:07Z,2025-08-09T04:56:05Z,2025-08-09T04:56:05Z,SaxonF,User,CONTRIBUTOR,human_account,,no,,2,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,37886,PR_kwDODMpXOc6jW9q2,https://github.com/supabase/supabase/pull/37886,closed,closed_unmerged,2025-08-12T21:36:11Z,2026-08-19T12:24:40Z,2026-08-19T12:24:40Z,,Saeris,User,CONTRIBUTOR,human_account,,no,,4,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
4,supabase/supabase,traditional,agent_runtime_infra,supporting_infrastructure,pull_request,37961,PR_kwDODMpXOc6j41CU,https://github.com/supabase/supabase/pull/37961,closed,closed_unmerged,2025-08-15T20:07:03Z,2026-08-19T14:06:51Z,2026-08-19T14:06:50Z,,mahoriginals-prog,User,NONE,human_account,,no,,4,,3645,50,0.01371742,72.9,32505,38334,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:15:05.724564+00:00
