study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,html_url,outcome,created_at,closed_at,merged_at,author_login,author_association,opener_class,explicit_ai_assistance_disclosure,known_automation_bot_present,agent_participation_present,coding_agent_present,review_agent_present,support_or_security_agent_present,conventional_automation_present,agent_participation_opened_thread,agent_participation_response_present,agent_review_event_present,human_account_review_event_present,maintainer_account_review_event_present,agent_change_request_present,human_account_change_request_present,agent_gate_event_present,agent_visible_events,identity_candidate_present,human_account_present_any,human_account_present_in_conversation,maintainer_account_present,automation_only_visible_thread,response_only_automation,no_human_account_response,no_maintainer_account_response,visible_response_events,comments,reviews,changes_requested_reviews,review_observed,first_review_actor_group,post_review_commit_observed,change_request_observed,change_request_followed_by_commit,conversation_actor_count,conversation_class_switches,first_visible_response_hours,first_human_account_response_hours,first_maintainer_account_response_hours,commits,commits_after_first_review,gate_actor_login,gate_actor_class,gate_actor_role,gate_actor_association,human_account_gate,maintainer_account_gate,agent_gate,external_author,fixed_maturity_eligible,resolution_days,sampling_weight
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,38590,https://github.com/NousResearch/hermes-agent/pull/38590,open,2026-06-04T00:50:22Z,,,liuhao1024,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,2,3,0,yes,github_user,yes,no,no,3,0,135.853,135.853,135.853,3,2,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,1885,https://github.com/NousResearch/hermes-agent/pull/1885,closed,2026-03-18T07:33:31Z,2026-03-18T09:23:44Z,,Bartok9,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,,no,no,no,2,0,1.837,1.837,,1,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.077,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,53156,https://github.com/NousResearch/hermes-agent/pull/53156,open,2026-06-26T16:16:30Z,,,LeonSGP43,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,1,1,0,yes,github_user,no,no,no,2,0,445.638,445.638,,1,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,67047,https://github.com/NousResearch/hermes-agent/pull/67047,closed,2026-07-18T17:50:16Z,2026-08-01T05:36:15Z,,webtecnica,CONTRIBUTOR,human_account,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,5,1,0,yes,github_user,no,no,no,3,0,0.116,0.116,0.116,1,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,13.49,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,issue,42011,https://github.com/NousResearch/hermes-agent/issues/42011,closed,2026-06-08T10:23:28Z,2026-07-14T06:33:53Z,,nimitbhardwaj,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,2,0,0,no,,no,no,no,3,0,0.616,0.616,,0,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,35.841,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,82062,https://github.com/NousResearch/hermes-agent/pull/82062,open,2026-08-08T23:10:04Z,,,Netsuk094,NONE,human_account,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,,no,no,no,2,0,0.074,0.074,0.074,1,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,65539,https://github.com/NousResearch/hermes-agent/pull/65539,merged,2026-07-16T09:23:43Z,2026-07-16T11:47:40Z,2026-07-16T11:47:40Z,teknium1,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,4,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.1,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,issue,52401,https://github.com/NousResearch/hermes-agent/issues/52401,open,2026-06-25T07:46:01Z,,,lerryzou,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,2,0,0,no,,no,no,no,3,0,223.002,223.002,,0,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,15087,https://github.com/NousResearch/hermes-agent/pull/15087,closed,2026-04-24T11:02:17Z,2026-07-12T17:29:23Z,,ReginaldasR,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,,no,no,no,2,0,1902.451,1902.451,,1,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,79.269,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,issue,67989,https://github.com/NousResearch/hermes-agent/issues/67989,closed,2026-07-20T10:36:33Z,2026-07-20T10:44:01Z,,goutham-ti,NONE,human_account,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,2,0,0,no,,no,no,no,2,0,0.062,0.062,0.062,0,0,goutham-ti,human_account,not_automation,NONE,yes,no,no,yes,no,0.005,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,37079,https://github.com/NousResearch/hermes-agent/pull/37079,closed,2026-06-02T00:00:05Z,2026-06-02T00:54:25Z,,automagik-genie,NONE,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,0,1,0,yes,github_user,no,no,no,2,0,0.416,0.416,,1,0,automagik-genie,human_account,not_automation,NONE,yes,no,no,yes,no,0.038,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,21445,https://github.com/NousResearch/hermes-agent/pull/21445,closed,2026-05-07T17:59:44Z,2026-05-22T14:51:46Z,,qiviut,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,yes,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,3,0,qiviut,human_account,not_automation,NONE,yes,no,no,yes,yes,14.869,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,45201,https://github.com/NousResearch/hermes-agent/pull/45201,closed,2026-06-12T20:14:00Z,2026-07-02T14:06:11Z,,wesleysimplicio,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,0,1,0,yes,github_user,no,no,no,2,0,0.611,0.611,,1,0,wesleysimplicio,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,19.745,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,issue,49705,https://github.com/NousResearch/hermes-agent/issues/49705,closed,2026-06-20T16:12:57Z,2026-06-21T23:42:38Z,,kzeokytjvwhnrtl13otf-bit,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,2,0,0,no,,no,no,no,3,0,0.156,0.156,0.156,0,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,1.312,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,79249,https://github.com/NousResearch/hermes-agent/pull/79249,open,2026-08-05T09:37:19Z,,,HeilbronAILabs,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,1,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,68897,https://github.com/NousResearch/hermes-agent/pull/68897,closed,2026-07-21T20:12:22Z,2026-07-21T20:22:00Z,,trac3r00,CONTRIBUTOR,human_account,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,yes,yes,yes,yes,no,no,no,no,1,2,0,0,no,,no,no,no,2,0,0.139,0.139,0.139,1,0,trac3r00,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.007,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,issue,29654,https://github.com/NousResearch/hermes-agent/issues/29654,open,2026-05-21T05:11:55Z,,,RafeRoberts,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,,no,no,no,2,0,1421.768,1421.768,,0,0,,,,,no,no,no,yes,yes,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,issue,79336,https://github.com/NousResearch/hermes-agent/issues/79336,open,2026-08-05T12:12:28Z,,,gy-0,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,2,0,0,no,,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,issue,10755,https://github.com/NousResearch/hermes-agent/issues/10755,closed,2026-04-16T05:07:09Z,2026-05-24T11:29:49Z,,peter20201011-cmyk,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,2,0,0,no,,no,no,no,3,0,229.886,229.886,229.886,0,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,38.266,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,issue,13678,https://github.com/NousResearch/hermes-agent/issues/13678,closed,2026-04-21T20:39:20Z,2026-04-24T14:25:48Z,,hernesbotnouira-dev,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,yes,yes,yes,no,no,no,no,yes,1,1,0,0,no,,no,no,no,2,0,65.774,65.774,,0,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,2.741,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,28862,https://github.com/NousResearch/hermes-agent/pull/28862,merged,2026-05-19T18:05:05Z,2026-05-19T18:05:12Z,2026-05-19T18:05:12Z,teknium1,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,yes,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,,no,no,no,2,1,0.012,,,1,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.0,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,issue,88181,https://github.com/NousResearch/hermes-agent/issues/88181,open,2026-08-17T05:34:34Z,,,johnhuusa,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,,no,no,no,2,0,1.377,1.377,,0,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,93612,https://github.com/NousResearch/hermes-agent/pull/93612,merged,2026-08-24T06:48:53Z,2026-08-24T10:19:48Z,2026-08-24T10:19:48Z,teknium1,CONTRIBUTOR,human_account,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,2,0,0,no,,no,no,no,3,2,0.005,0.032,0.032,4,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.146,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,issue,37298,https://github.com/NousResearch/hermes-agent/issues/37298,open,2026-06-02T08:15:59Z,,,Skeptomenos,NONE,human_account,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,6,6,0,0,no,,no,no,no,4,0,20.978,20.978,,0,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,1284,https://github.com/NousResearch/hermes-agent/pull/1284,merged,2026-03-14T10:39:53Z,2026-03-14T10:42:16Z,2026-03-14T10:42:16Z,teknium1,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,2,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.002,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,10231,https://github.com/NousResearch/hermes-agent/pull/10231,merged,2026-04-15T10:22:07Z,2026-04-15T10:29:38Z,2026-04-15T10:29:38Z,teknium1,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,1,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.005,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,2547,https://github.com/NousResearch/hermes-agent/pull/2547,closed,2026-03-22T20:36:35Z,2026-03-23T07:52:48Z,,AJaeger74,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,1,0,AJaeger74,human_account,not_automation,NONE,yes,no,no,yes,yes,0.47,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,2103,https://github.com/NousResearch/hermes-agent/pull/2103,merged,2026-03-19T23:33:29Z,2026-03-20T00:47:05Z,2026-03-20T00:47:05Z,teknium1,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,,no,no,no,2,0,709.845,709.845,,1,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.051,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,30037,https://github.com/NousResearch/hermes-agent/pull/30037,closed,2026-05-21T21:01:33Z,2026-07-03T05:17:00Z,,fgpaz,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,1,0,fgpaz,human_account,not_automation,NONE,yes,no,no,yes,yes,42.344,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,59865,https://github.com/NousResearch/hermes-agent/pull/59865,open,2026-07-06T21:57:25Z,,,lunalunaa,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,2,0,0,no,,no,no,no,2,0,215.066,215.066,,2,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,43317,https://github.com/NousResearch/hermes-agent/pull/43317,open,2026-06-10T05:13:09Z,,,rlaope,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,2,0,0,no,,no,no,no,2,0,821.126,821.126,,3,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,issue,47699,https://github.com/NousResearch/hermes-agent/issues/47699,open,2026-06-17T07:04:18Z,,,joesu-angible,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,5,0,0,no,,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,issue,47282,https://github.com/NousResearch/hermes-agent/issues/47282,closed,2026-06-16T14:16:30Z,2026-06-16T14:16:54Z,,alt-glitch,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,1,0,0,no,,no,no,no,1,0,,,,0,0,alt-glitch,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,0.0,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,96797,https://github.com/NousResearch/hermes-agent/pull/96797,open,2026-08-28T02:09:52Z,,,aaramos,NONE,human_account,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,,no,no,no,2,0,0.192,0.192,0.192,1,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,54096,https://github.com/NousResearch/hermes-agent/pull/54096,merged,2026-06-28T08:46:27Z,2026-06-28T09:47:48Z,2026-06-28T09:47:48Z,kshitijk4poor,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,yes,no,no,no,yes,1,0,1,0,yes,github_user,yes,no,no,2,0,0.364,0.364,,1,1,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,no,no,0.043,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,4968,https://github.com/NousResearch/hermes-agent/pull/4968,closed,2026-04-04T05:48:10Z,2026-04-08T23:39:46Z,,bugkill3r,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,,no,no,no,2,0,113.86,113.86,,1,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,4.744,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,92209,https://github.com/NousResearch/hermes-agent/pull/92209,open,2026-08-22T10:43:06Z,,,nabu-hd,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,,no,no,no,2,0,6.969,6.969,,1,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,3935,https://github.com/NousResearch/hermes-agent/pull/3935,closed,2026-03-30T10:08:51Z,2026-03-31T02:06:32Z,,kagura-agent,CONTRIBUTOR,candidate_review,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,yes,yes,no,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,1,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.665,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,55435,https://github.com/NousResearch/hermes-agent/pull/55435,closed,2026-06-30T05:59:58Z,2026-07-15T20:09:50Z,,J-SUPHA,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,yes,no,no,no,yes,2,0,2,0,yes,github_user,yes,no,no,2,0,0.804,0.804,,4,4,J-SUPHA,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,15.59,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,31010,https://github.com/NousResearch/hermes-agent/pull/31010,closed,2026-05-23T15:47:51Z,2026-05-23T17:39:56Z,,alex-holovach,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,2,0,0,no,,no,no,no,2,0,0.393,0.393,0.393,1,0,alex-holovach,human_account,not_automation,NONE,yes,no,no,yes,yes,0.078,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,7076,https://github.com/NousResearch/hermes-agent/pull/7076,closed,2026-04-10T09:51:44Z,2026-04-19T12:30:53Z,,Julientalbot,CONTRIBUTOR,candidate_review,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,yes,yes,no,no,no,unknown,yes,yes,0,2,0,0,no,,no,no,no,1,0,,,,3,0,Julientalbot,candidate_review,not_automation,CONTRIBUTOR,no,no,no,yes,yes,9.111,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,10742,https://github.com/NousResearch/hermes-agent/pull/10742,closed,2026-04-16T04:36:54Z,2026-04-16T04:38:27Z,,zlyuan9,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,,no,no,no,1,0,,,,1,0,zlyuan9,human_account,not_automation,NONE,yes,no,no,yes,yes,0.001,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,61157,https://github.com/NousResearch/hermes-agent/pull/61157,open,2026-07-08T22:35:54Z,,,gigakun3030,CONTRIBUTOR,human_account,yes,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,4,3,1,0,yes,github_user,yes,no,no,3,0,0.205,0.205,0.205,2,1,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,97828,https://github.com/NousResearch/hermes-agent/pull/97828,open,2026-08-29T10:20:49Z,,,forumevi,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,2,0,0,no,,no,no,no,2,0,4.292,4.292,,2,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,57194,https://github.com/NousResearch/hermes-agent/pull/57194,open,2026-07-02T15:54:09Z,,,eloklam,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,2,0,0,no,,no,no,no,2,0,311.41,311.41,,1,0,,,,,no,no,no,yes,no,,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,42298,https://github.com/NousResearch/hermes-agent/pull/42298,closed,2026-06-08T17:54:43Z,2026-06-09T15:55:05Z,,OmarB97,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,,no,no,no,1,0,,,,13,0,OmarB97,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.917,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,14273,https://github.com/NousResearch/hermes-agent/pull/14273,merged,2026-04-23T01:44:01Z,2026-04-23T01:44:08Z,2026-04-23T01:44:08Z,teknium1,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,2,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.0,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,3309,https://github.com/NousResearch/hermes-agent/pull/3309,closed,2026-03-27T01:16:38Z,2026-04-17T12:50:30Z,,luojiesi,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,,no,no,no,2,0,515.564,515.564,,2,0,teknium1,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,21.482,1
,,,2,NousResearch/hermes-agent,llm_native,agent_application,direct_agent_experience,pull_request,74080,https://github.com/NousResearch/hermes-agent/pull/74080,closed,2026-07-29T12:35:47Z,2026-07-29T12:37:50Z,,scottjoyner,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,27,0,scottjoyner,human_account,not_automation,NONE,yes,no,no,yes,no,0.001,1
,,,3,pytorch/pytorch,traditional,model_infra,supporting_infrastructure,pull_request,180734,https://github.com/pytorch/pytorch/pull/180734,closed,2026-04-18T12:17:06Z,2026-04-27T19:13:52Z,,NikhilAPatel,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,13,8,5,0,yes,github_user,yes,no,no,5,3,0.001,6.597,221.235,2,1,pytorchmergebot,automation_service_account,conventional_automation,COLLABORATOR,no,yes,no,yes,yes,9.289,1
,,,3,pytorch/pytorch,traditional,model_infra,supporting_infrastructure,pull_request,174238,https://github.com/pytorch/pytorch/pull/174238,closed,2026-02-03T21:24:59Z,2026-02-04T00:43:14Z,,malfet,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,4,2,0,yes,github_user,yes,no,no,6,3,0.001,0.205,0.205,2,1,pytorchmergebot,automation_service_account,conventional_automation,COLLABORATOR,no,yes,no,no,yes,0.138,1
,,,3,pytorch/pytorch,traditional,model_infra,supporting_infrastructure,pull_request,173763,https://github.com/pytorch/pytorch/pull/173763,closed,2026-01-29T04:18:20Z,2026-01-29T05:56:59Z,,malfet,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,2,1,0,yes,github_user,no,no,no,4,3,0.002,0.196,0.196,1,0,pytorchmergebot,automation_service_account,conventional_automation,COLLABORATOR,no,yes,no,no,yes,0.069,1
,,,3,pytorch/pytorch,traditional,model_infra,supporting_infrastructure,pull_request,178254,https://github.com/pytorch/pytorch/pull/178254,closed,2026-03-24T08:43:53Z,2026-03-27T18:33:10Z,,mlazos,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,yes,no,no,no,yes,yes,no,no,no,2,no,yes,yes,yes,no,no,no,no,10,12,2,0,yes,github_user,yes,no,no,5,9,0.001,9.814,9.818,10,8,pytorchmergebot,automation_service_account,conventional_automation,COLLABORATOR,no,yes,no,yes,yes,3.409,1
